"","date","ECA.TO.csv","SU.TO.csv","HSE.TO.csv"
"2380","2016-05-10",0.0227559796897173,0.0370799236850079,0.0256916996047431
"2381","2016-05-11",0.1181717208436,-0.00145051879486677,-0.003968253968254
"2382","2016-05-12",-0.0228050421804396,-0.0105541036468441,0.0149837133550489
"2383","2016-05-13",-0.00920606410270789,-0.00117407502680158,-0.0315860215053763
"2384","2016-05-16",0.0533769451778499,0.0260148616383506,0.0261780104712041
"2385","2016-05-17",0.0387434372134624,0.00398631856385724,0.0032615786040444
"2386","2016-05-18",0.0195071887643147,-0.0209301704790072,-0.0393220338983051
"2387","2016-05-19",0.0161615546653354,-0.00291550558302078,-0.0214681440443214
"2388","2016-05-20",-0.0195673539483349,0.00579711908103992,0.0163487738419619
"2389","2016-05-24",-0.015690394375071,0.0251483327275591,-0.00204778156996583
"2390","2016-05-25",0.0264765279928539,0.00868350396055343,0.0252827677977378
"2391","2016-05-26",0.0110775758072373,0,0.00595238095238094
"2392","2016-05-27",0.00301211198823606,0.0055710474006547,0.00657030223390285
"2393","2016-05-30",-0.00201211513623964,0.00250069788571477,-0.0119680851063831
"2394","2016-05-31",0.0451488888041852,0.00635007230039681,0.00660501981505954
"2395","2016-06-01",-0.00482626034830651,-0.0161199008523051,0.00263504611330693
"2396","2016-06-02",0.0180094802072918,0.0166851560574145,0.0193798449612404
"2397","2016-06-03",-0.0105364300800968,-0.0101123636852105,0.00705580500320715
"2398","2016-06-06",0.0279329927681417,0.00614183210014078,0.0292651948483933
"2399","2016-06-07",0.0298102958897005,0.018630162445786,0.0383234707590736
"2400","2016-06-08",0.0124888456445098,-0.0290386009025222,-0.0289587800369686
"2401","2016-06-09",-0.0153985132237807,-0.00824332781407264,-0.00619969040295656
"2402","2016-06-10",-0.0749756836360848,-0.0232693410430215,-0.0353016046213095
"2403","2016-06-13",-0.00107426152231402,0.00116203687544908,-0.0143229166666667
"2404","2016-06-14",0.011583023914576,-0.00790619429968356,-0.0158730158730159
"2405","2016-06-15",-0.0077821095168101,-0.00559487443020854,-0.00331785003317843
"2406","2016-06-16",-0.0178216500729229,0.00235022677977506,-0.0141318977119785
"2407","2016-06-17",0.0362594366317115,0.00873614134820822,0.0126245847176081
"2408","2016-06-20",0.0150377023930955,0.00521437037394861,0.0169823644676682
"2409","2016-06-21",0.0120705546318002,0.00518732175705846,0.00970245795601555
"2410","2016-06-22",-0.0316093008282124,0.00258696576165025,-0.0218109715796431
"2411","2016-06-23",0.0150944484935395,0.0389502756928821,0.0263835263835263
"2412","2016-06-24",-0.0381979082516408,-0.0387375357912866,-0.0305039787798408
"2413","2016-06-27",-0.0668757249022724,-0.0151469981995728,-0.0364261168384879
"2414","2016-06-28",0.0487078743516448,0.0174584155210665,0.0254521098459477
"2415","2016-06-29",0.0446342591441998,0.0182635973300617,0.0423348300192431
"2416","2016-06-30",-0.0477611431027467,0.00697544434140629,0.0114140773620799
"2417","2016-07-04",0.0185546340465604,0.023433269167355,0.0198881292728403
"2418","2016-07-05",-0.0322579960446574,0.00081672987936602,-0.0215873015873016
"2419","2016-07-06",0.00201202412895668,-0.00823494632415859,-0.0128617363344051
"2420","2016-07-07",-0.0300518195012227,-0.0102606472619195,-0.0304837640821737
"2421","2016-07-08",0.0311245544930625,0.00606387492454281,0.00919238345370982
"2422","2016-07-11",0.00400000401073283,0.000275609406986318,-0.00197368421052639
"2423","2016-07-12",0.0530303533831344,0.0252484200711781,0.0446260213702075
"2424","2016-07-13",-0.0393701175942078,-0.0149945206721906,-0.0344603381014304
"2425","2016-07-14",0.0135921982291058,-0.00245970326084354,0.00129870129870127
"2426","2016-07-15",0.00386847589245101,-0.0141351891320354,-0.00917431192660554
"2427","2016-07-18",-0.00976568447770912,0.00303940740492987,0.000654878847413215
"2428","2016-07-19",-0.014866144774535,-0.0108938164221253,-0.0105890138980808
"2429","2016-07-20",0.0325983528310176,0.00693481076746278,0.0213730569948187
"2430","2016-07-21",0.0351526234911868,-0.00194552133818887,-0.00129701686121917
"2431","2016-07-22",0.00184667761439924,0.000555574565229368,0.0295783511642543
"2432","2016-07-25",-0.0586510881906459,-0.0338885926871818,-0.0166346769033909
"2433","2016-07-26",0.0349057643401423,0.0057110437029222,-0.001923076923077
"2434","2016-07-27",-0.0505451704804901,-0.0103866166649092,-0.00970873786407769
"2435","2016-07-28",0.0127201451320172,0.0150610502980115,-0.006514657980456
"2436","2016-07-29",0.0266666934048848,-0.00142285638817279,0.000651041666666653
"2437","2016-08-02",-0.024390243902439,-0.031708700664573,-0.011191573403555
"2438","2016-08-03",0.0420560927198924,0.0144676168584339,0.064655172413793
"2439","2016-08-04",0.00742106520305911,0.00460827700414684,0.021686746987952
"2440","2016-08-05",0.0200000656301718,0.00884949825930772,-0.00302120864176498
"2441","2016-08-08",0.0409764368572709,0.0171156025276099,0.006006066066066
"2442","2016-08-09",0.00347524247989771,0.00724241758800684,0.00715563506261187
"2443","2016-08-10",-0.0231110897205366,0.00388453651333012,-0.00720720720720727
"2444","2016-08-11",0.053030293439287,0.00743598456721489,0.0101070154577884
"2445","2016-08-12",0.023829091373769,0.00384086996568413,0.00766967506373599
"2446","2016-08-15",0.0137763307937985,0.00627042635322174,0.00117843259743274
"2447","2016-08-16",-0.00325203583410411,-0.00245970326084354,-0.00533175387036456
"2448","2016-08-17",-0.00572365689639453,-0.00715655695099983,-0.0119903477218227
"2449","2016-08-18",0.0555984373626876,0.00846061436135094,0.0106762152623835
"2450","2016-08-19",0.00613968416324548,-0.00246236737796669,0.00177608062617405
"2451","2016-08-22",-0.00385206482833697,0.00462969108695684,0.00763813160987074
"2452","2016-08-23",0.0136778631937867,-0.00630310351141174,-0.00117647058823527
"2453","2016-08-24",-0.0273223718645702,-0.00495731372211767,-0.00413467217956292
"2454","2016-08-25",-0.000781309546554658,-0.00110284953147024,-0.0229607868858482
"2455","2016-08-26",0.00775190725506615,0.00575653943425353,-0.00120980028978831
"2456","2016-08-29",0.0030911933418114,-0.00940787148439091,-0.00486322158886181
"2457","2016-08-30",-0.0141065581924796,0.00768806809712172,0.0149700589838288
"2458","2016-08-31",-0.0191692674094264,-0.0241843898048899,-0.0359801466513558
"2459","2016-09-01",-0.0162338647961415,-0.00198869637331534,0.000619838848099312
"2460","2016-09-02",0.0306845509793792,0.0120684942954024,0.0158633322674393
"2461","2016-09-06",0.00547725525271061,-0.00763576136454028,-0.00923639162561583
"2462","2016-09-07",0.0281368925664955,-0.00198356753141667,-0.00123310735099287
"2463","2016-09-08",0.0408461388140634,0.0131431194789328,0.0133821159743237
"2464","2016-09-09",-0.023898379599659,-0.0202567727136747,-0.026217290886392
"2465","2016-09-12",0,-0.00343539773431473,-0.00691389063482083
"2466","2016-09-13",-0.0577531955758057,-0.0186643262921373,-0.0398692810457516
"2467","2016-09-14",-0.0168945820159382,-0.00146026138678834,0.00260756192959577
"2468","2016-09-15",0.0319314240943871,0.00609577034409642,0.0185540626999361
"2469","2016-09-16",0.00310561830627248,-0.00583942855161568,-0.00128122998078164
"2470","2016-09-19",0.0115118661998156,0.00724637046478151,-0.00321336760925443
"2471","2016-09-20",-0.0822259381395395,-0.0132158652858881,-0.00842514581983155
"2472","2016-09-21",0.0171429108507666,0.0101744620142603,0.0209390862944162
"2473","2016-09-22",0.0160642424950089,0.0154549815387525,0.00442198357548959
"2474","2016-09-23",-0.038365363756014,-0.00258249195140718,-0.0193174500965873
"2475","2016-09-26",0.0252033383267798,-0.00490189714421278,-0.00778715120051909
"2476","2016-09-27",-0.0468085316681788,-0.0146284542880805,-0.0118187787261983
"2477","2016-09-28",0.0423797665548717,0.0393480020713228,0.0516811364683149
"2478","2016-09-29",0.0767494210413037,0.0227958883950254,0.00124384328358191
"2479","2016-09-30",0.0306345967938988,0.000274515550990686,-0.000622277535780834
"2480","2016-10-03",0.0207143129404009,-0.00413559566226771,-0.000622727311502263
"2481","2016-10-04",-0.00719427414086946,0.00302365547349327,0.00186457426973267
"2482","2016-10-05",0.0360610084409938,0.00844911436661574,0.0422618477536814
"2483","2016-10-06",-0.021970239458602,0.0056911194482973,-0.00900894894894902
"2484","2016-10-07",0.0228531694143917,-0.000542292299263752,-0.0048280024140011
"2485","2016-10-11",0.0170183822163822,0.0139037509773115,-0.0122174091498224
"2486","2016-10-12",-0.00823610827564038,-0.005646768767698,-0.0263323510971786
"2487","2016-10-13",0.0122033996324053,0.0106411775228595,-0.00504095778197858
"2488","2016-10-14",-0.00958246246410868,-0.00561795845399961,0.00125865324103218
"2489","2016-10-17",-0.01599439057638,0.00505718783380556,-0.0159846547314578
"2490","2016-10-18",0.0157425973260603,0.0102739722392572,0.00382165605095533
"2491","2016-10-19",0.029880533178462,0.0109432411301874,0.011957205789805
"2492","2016-10-20",-0.00735794365729533,0.0100592977306202,-0.00189155107187901
"2493","2016-10-21",-0.013559310299233,0.0107169839058907,0.0043942247332078
"2494","2016-10-24",-0.0207612626966091,0.00355970543646865,-0.00251730648206414
"2495","2016-10-25",-0.0410662048325954,-0.00846158371776723,-0.032488628979857
"2496","2016-10-26",-0.00798839875393478,0.00964959639329621,-0.00851900393184802
"2497","2016-10-27",0.00072567785817211,0.0535928687565212,-0.0234741784037558
"2498","2016-10-28",-0.0275913589253076,-0.00775005754606789,-0.0142857142857143
"2499","2016-10-31",-0.0484753838693276,-0.0258385247232044,-0.0187110187110187
"2500","2016-11-01",-0.00471327949529556,-0.00249062765874127,0.00138408304498267
"2501","2016-11-02",-0.0192153879573971,-0.0105713971710346,-0.018322762508809
"2502","2016-11-03",0.0530705009973523,-0.00455121853275266,-0.00424628450106148
"2503","2016-11-04",-0.00227959901150425,-0.0107333902909512,-0.00355113636363641
"2504","2016-11-07",0.0351906425269393,0.0241894644539388,0.00914848698099935
"2505","2016-11-08",0.00655495779343085,0.00124538909007756,-0.0092329545454546
"2506","2016-11-09",0.0337790546357003,0.0149655827403879,0.00914848698099935
"2507","2016-11-10",0.00768151224882703,-0.0167123563145327,0.00837404047452891
"2508","2016-11-11",-0.0317002156371757,-0.0141664763282741,0.00139372822299649
"2509","2016-11-14",0.0239099575150943,0.00628455975507234,0
"2510","2016-11-15",0.0501002054938265,0.0377358715825135,0.00554400554400555
"2511","2016-11-16",0.00926537233897349,-0.008046861257454,-0.0126315789473684
"2512","2016-11-17",0.0130634104182928,0.0050946946501577,0.00696864111498255
"2513","2016-11-18",0.0297845071937208,0.0141114657393673,0.0041637751561416
"2514","2016-11-21",0.0360415756787649,0.0231307770638461,0.0230508474576271
"2515","2016-11-22",0.000610429786088512,-0.00398775019543466,0.0146960587842352
"2516","2016-11-23",0.0191617307823049,-0.00211567575707495,0.00133422281521011
"2517","2016-11-24",-0.0042093743360675,-0.000941187969146795,-0.00133600534402135
"2518","2016-11-25",-0.0171252933136729,-0.0128694249545235,-0.0204498977505113
"2519","2016-11-28",-0.0407383714312772,-0.0169656091281555,0.011455525606469
"2520","2016-11-29",-0.0328731127390157,-0.022552647156897,-0.00952380952380956
"2521","2016-11-30",0.0983995572706864,0.0635811375311158,0.067850348763475
"2522","2016-12-01",0.00706292477460949,0.00442173599204726,0
"2523","2016-12-02",-0.00830859187092021,-0.00350305931807574,0.00567465321563681
